Region|SoateRegion|Raion|SoateRaion7|Scm_Code|Scm_NewCode|NewName|Age|Total|men|women|visitTotal|VisitMen|VisitWomen|mhi
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|23|358|175|183|212|92|131|86
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|24|350|190|160|204|85|123|80
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|25|379|199|180|302|116|189|127
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|26|373|203|170|301|114|193|156
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|27|415|270|145|307|93|213|191
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|28|432|246|186|369|106|253|199
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|29|385|212|173|386|143|228|224
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|30|430|242|188|295|92|191|256
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|31|369|203|166|352|94|252|242
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|32|392|213|179|291|95|197|257
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|33|327|176|151|345|84|253|235
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|34|351|177|174|371|102|266|267
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|35|351|202|149|360|135|224|279
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|36|317|180|137|297|93|209|246
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|37|283|163|120|384|192|183|231
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|38|285|149|136|343|140|202|231
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|39|261|157|104|283|96|187|217
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|40|260|132|128|335|97|239|219
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|41|249|139|110|271|100|171|217
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|42|231|118|113|282|75|207|195
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|43|251|122|129|215|55|160|200
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|44|215|119|96|289|116|173|178
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|45|235|124|111|265|104|161|212
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|46|259|125|134|231|74|157|225
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|47|197|104|93|247|91|156|172
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|48|207|107|100|246|80|164|181
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|49|214|108|106|284|121|159|182
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|50|196|96|100|250|75|171|171
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|51|192|83|109|268|122|146|171
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|52|211|125|86|287|120|166|184
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|53|214|94|120|272|82|181|195
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|54|193|84|109|183|73|110|166
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|55|185|89|96|240|101|139|163
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|56|185|85|100|210|91|119|162
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|57|182|92|90|284|120|166|163
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|58|204|106|98|298|102|190|183
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|59|182|71|111|220|73|147|164
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|60|188|88|100|248|104|144|174
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|61|154|71|83|152|71|83|151
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|62|176|87|89|225|81|144|174
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|63|165|56|109|172|61|111|163
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|64|146|62|84|146|60|86|142
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|65|151|63|88|162|58|104|149
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|66|114|49|65|100|32|68|111
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|67|102|46|56|97|39|58|102
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|68|99|49|50|82|32|50|99
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|69|86|41|45|71|32|39|86
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|70|80|28|52|53|21|31|80
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|71|70|26|44|59|13|45|70
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|72|65|21|44|79|28|51|65
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|73|46|20|26|29|14|10|46
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|74|38|14|24|41|18|11|38
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|75|45|22|23|28|15|13|45
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|76|20|6|14|19|4|16|20
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|77|22|6|16|13|8|5|22
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|78|14|8|6|12|9|3|14
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|79|17|9|8|6|3|3|17
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|80|26|9|17|12|1|11|26
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|81|25|11|14|7|2|5|25
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|82|37|15|22|2|0|2|37
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|83|28|13|15|14|4|10|28
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|84|37|11|26|28|9|19|37
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|85|24|8|16|13|2|11|24
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|86|23|8|15|8|0|8|23
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|87|13|6|7|8|2|6|13
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|88|17|5|12|5|1|4|17
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|89|16|7|9|0|0|0|16
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|90|14|0|14|2|0|2|14
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|91|4|1|3|0|0|0|4
Джалал-Абадская область|4170300000000000|Тогуз-Тороуский район|41703223000000000|3030|305721|ЦОВП ТОГУЗТОРОУСКИЙ|92|6|0|6|2|0|2|6
